payment_id,scenario,expected_status,expected_reason,status,reason,confidence,state,payment_evidence,settlement_evidence,bank_evidence,match_method,settlement_id,bank_transaction_id,expected_net_amount,recorded_settlement_amount,bank_credit_amount,human_review_required,human_review_reason,expected_core_status,predicted_core_status,core_correct,expected_diagnosis,predicted_diagnosis,diagnosis_correct
PAY100329,AMBIGUOUS_UNRESOLVED,UNRESOLVED,Insufficient evidence to uniquely resolve the transaction.,UNRESOLVED,Multiple settlement candidates found. Unique reconciliation cannot be established.,0.6,HUMAN_REVIEW,AVAILABLE,MULTIPLE_CANDIDATES,UNKNOWN,NONE,,,,,,True,Multiple possible settlement records require manual verification.,UNRESOLVED,UNRESOLVED,True,UNRESOLVED,UNRESOLVED,True
PAY100330,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500330,BANK900330,11787.6,11787.6,11787.6,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100331,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹4941.00, recorded ₹4841.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500331,BANK900331,4941.0,4841.0,4841.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100332,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500332,,98820.0,98820.0,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100333,PARTIAL_SETTLEMENT,EXCEPTION,Settlement amount is materially lower than expected net amount.,EXCEPTION,"Partial settlement detected. Expected ₹494.10, received ₹247.05.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500333,BANK900333,494.1,247.05,247.05,False,,EXCEPTION,EXCEPTION,True,PARTIAL_SETTLEMENT,PARTIAL_SETTLEMENT,True
PAY100334,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500334,BANK900334,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100335,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500335,BANK900335,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100336,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500336,BANK900336,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100337,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500337,BANK900337,491.15,491.15,491.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100338,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500338,BANK900338,74115.0,74115.0,74115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100339,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500339,BANK900339,494.1,494.1,494.1,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100340,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500340,,494.1,494.1,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100341,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500341,BANK900341,8349.55,8349.55,8349.55,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100342,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500342,BANK900342,494.1,494.1,494.1,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100343,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500343,BANK900343,4911.5,4911.5,4911.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100344,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹4941.00, recorded ₹4841.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500344,BANK900344,4941.0,4841.0,4841.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100345,AMOUNT_MISMATCH,EXCEPTION,Settlement amount differs from expected net without a valid adjustment.,EXCEPTION,"Partial settlement detected. Expected ₹2470.50, received ₹970.50.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500345,BANK900345,2470.5,970.5,970.5,False,,EXCEPTION,EXCEPTION,True,AMOUNT_MISMATCH,AMOUNT_MISMATCH,True
PAY100346,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500346,BANK900346,491.15,491.15,491.15,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100347,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100348,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500348,BANK900348,8349.55,8349.55,8349.55,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100349,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500349,BANK900349,11858.4,11858.4,11858.4,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100350,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500350,BANK900350,8349.55,8349.55,8349.55,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100351,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500351,BANK900351,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100352,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500352,BANK900352,741.15,741.15,741.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100353,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500353,BANK900353,741.15,741.15,741.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100354,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500354,BANK900354,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100355,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500355,,4941.0,4941.0,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100356,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100357,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500357,BANK900357,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100358,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500358,BANK900358,741.15,741.15,741.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100359,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500359,BANK900359,8399.7,8399.7,8399.7,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100360,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500360,BANK900360,11787.6,11787.6,11787.6,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100361,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500361,BANK900361,4911.5,4911.5,4911.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100362,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500362,BANK900362,49115.0,49115.0,49115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100363,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500363,BANK900363,49410.0,49410.0,49410.0,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100364,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500364,BANK900364,74115.0,74115.0,74115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100365,NOISY_REFERENCE,MATCH,Reference formatting differs but records should match after normalization.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500365,BANK900365,491.15,491.15,491.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100366,PARTIAL_SETTLEMENT,EXCEPTION,Settlement amount is materially lower than expected net amount.,EXCEPTION,"Partial settlement detected. Expected ₹2470.50, received ₹1235.25.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500366,BANK900366,2470.5,1235.25,1235.25,False,,EXCEPTION,EXCEPTION,True,PARTIAL_SETTLEMENT,PARTIAL_SETTLEMENT,True
PAY100367,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500367,BANK900367,8399.7,8399.7,8399.7,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100368,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500368,BANK900368,8399.7,8399.7,8399.7,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100369,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹24705.00, recorded ₹24655.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500369,BANK900369,24705.0,24655.0,24655.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100370,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500370,BANK900370,8399.7,8399.7,8399.7,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100371,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500371,BANK900371,74115.0,74115.0,74115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100372,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹11858.40, recorded ₹11708.40.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500372,BANK900372,11858.4,11708.4,11708.4,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100373,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100374,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500374,,1178.76,1178.76,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100375,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100376,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500376,BANK900376,74115.0,74115.0,74115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100377,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500377,BANK900377,2455.75,2455.75,2455.75,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100378,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500378,BANK900378,2470.5,2470.5,2470.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100379,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500379,BANK900379,11858.4,11858.4,11858.4,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100380,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500380,BANK900380,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100381,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500381,BANK900381,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100382,AMOUNT_MISMATCH,EXCEPTION,Settlement amount differs from expected net without a valid adjustment.,EXCEPTION,"Partial settlement detected. Expected ₹1185.84, received ₹-1314.16.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500382,BANK900382,1185.84,-1314.16,-1314.16,False,,EXCEPTION,EXCEPTION,True,AMOUNT_MISMATCH,AMOUNT_MISMATCH,True
PAY100383,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500383,BANK900383,73672.5,73672.5,73672.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100384,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500384,BANK900384,49410.0,49410.0,49410.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100385,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500385,BANK900385,11858.4,11858.4,11858.4,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100386,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100387,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500387,BANK900387,98230.0,98230.0,98230.0,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100388,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500388,BANK900388,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100389,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100390,AMBIGUOUS_UNRESOLVED,UNRESOLVED,Insufficient evidence to uniquely resolve the transaction.,UNRESOLVED,Multiple settlement candidates found. Unique reconciliation cannot be established.,0.6,HUMAN_REVIEW,AVAILABLE,MULTIPLE_CANDIDATES,UNKNOWN,NONE,,,,,,True,Multiple possible settlement records require manual verification.,UNRESOLVED,UNRESOLVED,True,UNRESOLVED,UNRESOLVED,True
PAY100391,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500391,BANK900391,2470.5,2470.5,2470.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100392,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500392,BANK900392,24705.0,24705.0,24705.0,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100393,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500393,BANK900393,49410.0,49410.0,49410.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100394,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500394,,2470.5,2470.5,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100395,NOISY_REFERENCE,MATCH,Reference formatting differs but records should match after normalization.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500395,BANK900395,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100396,PARTIAL_SETTLEMENT,EXCEPTION,Settlement amount is materially lower than expected net amount.,EXCEPTION,"Partial settlement detected. Expected ₹8349.55, received ₹4174.77.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500396,BANK900396,8349.55,4174.77,4174.77,False,,EXCEPTION,EXCEPTION,True,PARTIAL_SETTLEMENT,PARTIAL_SETTLEMENT,True
PAY100397,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500397,BANK900397,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100398,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500398,BANK900398,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100399,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100400,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹11858.40, recorded ₹11708.40.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500400,BANK900400,11858.4,11708.4,11708.4,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100401,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500401,BANK900401,4911.5,4911.5,4911.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100402,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹8349.55, recorded ₹8099.55.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500402,BANK900402,8349.55,8099.55,8099.55,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100403,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100404,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500404,BANK900404,4941.0,4941.0,4941.0,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100405,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500405,BANK900405,2470.5,2470.5,2470.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100406,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹8349.55, recorded ₹8099.55.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500406,BANK900406,8349.55,8099.55,8099.55,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100407,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500407,BANK900407,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100408,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500408,BANK900408,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100409,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500409,BANK900409,74115.0,74115.0,74115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
